pickup_datetime,dropoff_datetime,trip_distance,tip_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,Distance
2022-09-17 13:41:08,2022-09-17 13:44:12,0.58,1.46,-73.9841964890757,40.75981761719185,-73.99243753697608,40.748497181405,1.4374887551973905
2022-09-10 04:14:34,2022-09-10 04:19:45,0.77,1.86,-73.951009874818,40.77876585543437,-73.95701169835739,40.78043643718997,0.5384127459400588
2022-09-08 18:49:17,2022-09-08 19:05:03,1.6,3.05,-73.97849159965224,40.7477457936439,-73.97659767323343,40.73182063601676,1.777971236036112
2022-09-05 08:09:42,2022-09-05 08:29:26,11.72,8.57,-73.9841964890757,40.75981761719185,-73.87362864289112,40.77437570593249,9.45121331472079
2022-09-05 15:18:14,2022-09-05 15:27:25,0.93,0.0,-73.97769793122406,40.75802804352625,-73.96563453538072,40.76861518381155,1.5550277687904244
2022-09-13 13:01:46,2022-09-13 13:24:02,2.07,2.67,-73.98764554944388,40.775965228760995,-73.97769793122406,40.75802804352625,2.163318320037397
2022-09-11 00:53:33,2022-09-11 00:57:46,1.14,1.0,-73.94575026755157,40.79001075149546,-73.93734560812497,40.801169480586516,1.4283302836322802
2022-09-13 17:36:55,2022-09-13 18:07:05,2.7,5.7,-73.99697141558364,40.74227862901228,-73.96563453538072,40.76861518381155,3.942477562897521
2022-09-14 23:54:55,2022-09-15 00:11:25,4.48,3.96,-73.9596347414917,40.76694821638323,-73.9063064419788,40.74423471780148,5.153210463938852
2022-09-10 21:27:55,2022-09-10 21:42:22,2.17,2.96,-73.97863194845081,40.783961430313774,-73.95473878380504,40.765484087889845,2.8756331316108534
2022-09-08 07:46:44,2022-09-08 08:00:00,0.0,0.0,-73.94889145447938,40.74537943399853,-73.94889145447938,40.74537943399853,0.0
2022-09-19 22:31:30,2022-09-19 22:46:12,3.93,2.0,-73.86839559842018,40.763352201133145,-73.9196943194606,40.76149256216373,4.325408150033182
2022-09-09 05:45:55,2022-09-09 06:37:11,0.0,0.0,-73.76314612543841,40.691201446806126,-73.98608600498395,40.695337529461135,18.801505738014345
2022-09-10 18:06:49,2022-09-10 18:24:22,2.35,3.26,-73.99738026020042,40.72834039137229,-73.97849159965224,40.7477457936439,2.681162742956677
2022-09-22 09:53:43,2022-09-22 09:57:13,0.68,1.0,-73.96555356545916,40.78247809974789,-73.96563453538072,40.76861518381155,1.5415009988952737
2022-09-12 19:11:03,2022-09-12 19:24:57,1.36,2.92,-73.98405213268919,40.73682405761897,-74.00153756565634,40.72388811004171,2.059083375002472
2022-09-17 11:03:54,2022-09-17 11:13:50,1.25,2.36,-73.96816833309238,40.79796199310004,-73.97863194845081,40.783961430313774,1.7887306143778625
2022-09-26 15:11:42,2022-09-26 15:46:26,12.86,2.0,-74.00787970866403,40.717772736265175,-74.17400027276305,40.691831206401545,14.29708340126385
2022-09-16 13:57:31,2022-09-16 14:46:51,11.88,10.57,-73.87362864289112,40.77437570593249,-73.99513522075517,40.76623772504186,10.272203965464348
2022-09-20 09:21:34,2022-09-20 10:06:07,8.82,10.0,-73.96176359682917,40.809456961125264,-74.01556351255897,40.7029458349847,12.68082275355383
2022-09-15 08:33:54,2022-09-15 08:50:35,2.93,3.26,-73.97849159965224,40.7477457936439,-73.95701169835739,40.78043643718997,4.060301603200134
2022-09-29 22:14:19,2022-09-29 22:26:31,1.83,3.0,-73.9723559435203,40.75668765218883,-73.95701169835739,40.78043643718997,2.9399501775864954
2022-09-11 16:30:55,2022-09-11 16:41:27,1.26,3.54,-73.99243753697608,40.748497181405,-73.98405213268919,40.73682405761897,1.4777836654081054
2022-09-06 20:12:37,2022-09-06 20:34:42,3.02,2.82,-73.98593745682462,40.727620195909545,-74.01302277174902,40.70913894067186,3.0714402996133354
2022-09-28 19:05:25,2022-09-28 19:13:01,0.9,0.0,-73.98153220639179,40.77363329302709,-73.9841964890757,40.75981761719185,1.5525322829482946
2022-09-14 13:09:50,2022-09-14 13:17:23,0.84,0.98,-73.96547951516968,40.80197049389964,-73.97304890061595,40.79170493442709,1.3072740422014504
2022-09-28 12:05:56,2022-09-28 12:30:53,1.4,5.0,-74.0040151252865,40.75330906598335,-73.97849159965224,40.7477457936439,2.2372421784677576
2022-09-10 18:39:35,2022-09-10 18:56:41,1.57,2.86,-73.99045782354732,40.74033744175701,-74.00287495910834,40.73457600733175,1.2267534739971142
2022-09-04 19:26:40,2022-09-04 19:42:33,4.3,3.76,-73.97044256869235,40.74991407790216,-74.00366456329897,40.7090727427931,5.334835902214832
2022-09-22 18:11:47,2022-09-22 18:16:02,1.5,0.0,-73.951009874818,40.77876585543437,-73.93734560812497,40.801169480586516,2.7439442733374966
2022-09-24 23:59:52,2022-09-25 00:02:09,0.8,1.56,-73.9841964890757,40.75981761719185,-73.97756868222716,40.764421405786784,0.7574004206387763
2022-09-25 19:53:15,2022-09-25 20:05:29,1.92,2.56,-73.99697141558364,40.74227862901228,-73.98984464313301,40.762252755319366,2.300721817287712
2022-09-17 00:26:47,2022-09-17 00:33:57,1.32,2.16,-73.97649472376759,40.740438978596416,-73.98593745682462,40.727620195909545,1.6324009848338579
2022-09-01 18:30:25,2022-09-01 19:04:52,4.67,2.5,-73.951009874818,40.77876585543437,-73.98593745682462,40.727620195909545,6.403068965917177
2022-09-13 19:55:13,2022-09-13 20:04:11,1.67,3.2,-73.96555356545916,40.78247809974789,-73.97304890061595,40.79170493442709,1.2045059192584797
2022-09-26 21:02:07,2022-09-26 21:08:37,1.44,2.16,-73.96563453538072,40.76861518381155,-73.97756868222716,40.764421405786784,1.1079662834452915
2022-09-09 07:17:00,2022-09-09 07:27:00,2.21,3.08,-73.951009874818,40.77876585543437,-73.97769793122406,40.75802804352625,3.2200399858568827
2022-09-23 14:52:12,2022-09-23 15:13:34,2.26,3.46,-73.98764554944388,40.775965228760995,-73.97769793122406,40.75802804352625,2.163318320037397
2022-09-29 20:19:45,2022-09-29 20:34:20,1.4,1.0,-73.95701169835739,40.78043643718997,-73.96514579918421,40.75672894163307,2.723698605657003
2022-09-30 06:09:11,2022-09-30 06:27:47,3.84,2.0,-73.94651035601464,40.77593240314994,-73.99243753697608,40.748497181405,4.926308161486517
2022-09-07 23:16:32,2022-09-07 23:24:29,1.56,1.0,-73.97769793122406,40.75802804352625,-73.99045782354732,40.74033744175701,2.241618830520589
2022-09-27 22:31:28,2022-09-27 22:54:28,8.2,0.0,-73.78653298334973,40.64698489239515,,,
2022-09-09 02:26:33,2022-09-09 02:32:22,2.13,2.36,-73.98405213268919,40.73682405761897,-73.96514579918421,40.75672894163307,2.726807521465185
2022-09-21 08:50:19,2022-09-21 09:01:34,1.06,2.36,-73.95701169835739,40.78043643718997,-73.96563453538072,40.76861518381155,1.501676144014956
2022-09-28 13:27:20,2022-09-28 13:49:15,3.62,4.95,-73.95701169835739,40.78043643718997,-73.98984464313301,40.762252755319366,3.4253084682383075
2022-09-03 16:55:25,2022-09-03 17:14:53,3.5,0.0,-73.99045782354732,40.74033744175701,-73.95701169835739,40.78043643718997,5.274114295627034
2022-09-15 15:07:01,2022-09-15 15:44:55,3.24,5.26,-73.99243753697608,40.748497181405,-73.95701169835739,40.78043643718997,4.638371144167681
2022-09-27 18:12:03,2022-09-27 18:18:39,0.86,0.0,-73.96176359682917,40.809456961125264,-73.95129200243511,40.80433394979461,1.0494153348401194
2022-09-04 13:39:46,2022-09-04 13:50:34,2.4,2.66,-73.95473878380504,40.765484087889845,-73.95701169835739,40.78043643718997,1.6736058240603335
2022-09-20 01:03:48,2022-09-20 01:21:58,9.2,0.0,-73.87362864289112,40.77437570593249,-73.9723559435203,40.75668765218883,8.54404640199828
2022-09-26 11:07:14,2022-09-26 11:34:42,17.0,0.0,-73.97849159965224,40.7477457936439,-73.78653298334973,40.64698489239515,19.682918968654494
2022-09-29 10:25:35,2022-09-29 10:58:04,6.58,6.06,-73.94139910573641,40.841708771119784,-73.96563453538072,40.76861518381155,8.37970117180643
2022-09-13 21:01:51,2022-09-13 21:20:07,4.4,4.15,-74.00787970866403,40.717772736265175,-73.99045782354732,40.74033744175701,2.9069943972317795
2022-09-16 09:02:55,2022-09-16 09:37:57,0.0,0.0,-74.00787970866403,40.717772736265175,-73.96563453538072,40.76861518381155,6.6803868720003905
2022-09-20 13:48:33,2022-09-20 13:57:36,1.29,2.26,-73.97304890061595,40.79170493442709,-73.96547951516968,40.80197049389964,1.3072740422014504
2022-09-02 14:04:40,2022-09-02 14:09:05,0.6,0.0,-73.951009874818,40.77876585543437,-73.95701169835739,40.78043643718997,0.5384127459400588
2022-09-15 07:56:51,2022-09-15 08:00:51,0.76,1.66,-73.97849159965224,40.7477457936439,-73.97756868222716,40.764421405786784,1.8558722716753342
2022-09-03 21:40:45,2022-09-03 21:53:08,2.02,2.76,-73.99697141558364,40.74227862901228,-73.97849159965224,40.7477457936439,1.6712927105809252
2022-09-29 11:08:11,2022-09-29 11:17:49,0.91,2.16,-73.98878659911529,40.75351275872571,-73.97849159965224,40.7477457936439,1.078551702071543
2022-09-03 18:52:32,2022-09-03 18:55:43,0.48,0.0,-73.97304890061595,40.79170493442709,-73.97304890061595,40.79170493442709,0.0
2022-09-03 20:56:31,2022-09-03 21:05:18,1.4,0.0,-73.98593745682462,40.727620195909545,-73.98515639467682,40.74857462935672,2.330955782362293
2022-09-27 18:50:53,2022-09-27 19:06:07,1.53,2.96,-73.97769793122406,40.75802804352625,-73.98878659911529,40.75351275872571,1.060394154501755
2022-09-07 19:27:17,2022-09-07 19:40:02,2.24,2.96,-73.99815149899047,40.71245931177948,-73.99045782354732,40.74033744175701,3.166977486371861
2022-09-01 00:24:56,2022-09-01 00:32:26,1.54,2.26,-73.97756868222716,40.764421405786784,-73.97863194845081,40.783961430313774,2.1745955615583124
2022-09-14 19:08:37,2022-09-14 19:17:55,0.9,2.25,-73.96563453538072,40.76861518381155,-73.97769793122406,40.75802804352625,1.5550277687904244
2022-09-19 08:36:29,2022-09-19 08:59:13,8.0,0.0,-73.99243753697608,40.748497181405,-73.97798241330011,40.65361187133663,10.620900416537864
2022-09-05 18:15:55,2022-09-05 18:42:49,10.0,10.0,-73.87362864289112,40.77437570593249,-73.98593745682462,40.727620195909545,10.794887424325124
2022-09-12 10:39:21,2022-09-12 10:56:17,1.93,3.06,-73.97769793122406,40.75802804352625,-73.9596347414917,40.76694821638323,1.8160963856080383
2022-09-11 19:56:42,2022-09-11 20:15:18,4.93,3.04,-73.94651035601464,40.77593240314994,-74.00287495910834,40.73457600733175,6.609638365337846
2022-09-25 18:43:42,2022-09-25 18:51:59,1.1,0.0,-73.89562001785477,40.876512375445536,-73.90512221938542,40.84905837739125,3.1555958020168506
2022-09-30 15:25:12,2022-09-30 16:41:39,19.2,11.3,-73.78653298334973,40.64698489239515,-73.97756868222716,40.764421405786784,20.732307993475484
2022-09-13 17:18:33,2022-09-13 17:18:38,0.02,26.06,-74.17400027276305,40.691831206401545,-74.17400027276305,40.691831206401545,0.0
2022-09-15 20:01:52,2022-09-15 20:21:22,2.9,3.65,-73.95701169835739,40.78043643718997,-73.99045782354732,40.74033744175701,5.274114295627034
2022-09-09 16:10:41,2022-09-09 16:27:34,1.9,0.0,-73.9723559435203,40.75668765218883,-73.95473878380504,40.765484087889845,1.777162902747541
2022-09-28 00:17:30,2022-09-28 00:21:41,0.85,1.86,-73.97649472376759,40.740438978596416,-73.97849159965224,40.7477457936439,0.8297139024266623
2022-09-08 19:22:56,2022-09-08 19:28:15,1.4,1.0,-73.95473878380504,40.765484087889845,-73.951009874818,40.77876585543437,1.5098782638234292
2022-09-30 15:03:43,2022-09-30 15:09:43,0.7,1.76,-73.9723559435203,40.75668765218883,-73.96563453538072,40.76861518381155,1.442038404912293
2022-09-22 23:37:15,2022-09-22 23:53:43,4.22,0.0,-73.98984464313301,40.762252755319366,-73.93734560812497,40.801169480586516,6.185845986915331
2022-09-17 08:03:38,2022-09-17 08:08:02,0.92,0.0,-73.99991742024712,40.74842755506572,-73.98984464313301,40.762252755319366,1.7558790167453673
2022-09-30 21:36:27,2022-09-30 21:52:34,1.99,3.06,-73.99738026020042,40.72834039137229,-73.98515639467682,40.74857462935672,2.474452292256603
2022-09-21 08:48:26,2022-09-21 09:43:12,8.2,0.0,-73.90591118270514,40.86526419152492,-73.96563453538072,40.76861518381155,11.864011683682332
2022-09-20 14:02:07,2022-09-20 14:27:19,4.47,0.0,-73.98153220639179,40.77363329302709,-73.94077166756264,40.818257861119235,6.032805621986588
2022-09-16 13:14:28,2022-09-16 13:27:18,1.7,2.66,-73.96555356545916,40.78247809974789,-73.99045782354732,40.74033744175701,5.133860528623906
2022-09-03 00:17:05,2022-09-03 00:29:50,2.5,2.85,-73.99991742024712,40.74842755506572,-73.9841964890757,40.75981761719185,1.8323734339334141
2022-09-27 20:40:49,2022-09-27 20:53:49,2.57,2.96,-73.97756868222716,40.764421405786784,-73.97304890061595,40.79170493442709,3.0575673335679645
2022-09-24 18:24:21,2022-09-24 19:15:10,10.34,8.36,,,,,
2022-09-29 22:24:42,2022-09-29 22:38:11,2.57,3.7,-73.9723559435203,40.75668765218883,-73.98593745682462,40.727620195909545,3.42870600811069
2022-09-07 16:02:37,2022-09-07 16:26:45,3.1,4.05,-73.97769793122406,40.75802804352625,-74.00787970866403,40.717772736265175,5.148063937620307
2022-09-13 22:26:51,2022-09-13 22:45:15,4.6,1.0,-73.9723559435203,40.75668765218883,-73.97649472376759,40.740438978596416,1.840101407517684
2022-09-15 21:05:39,2022-09-15 21:08:05,0.75,1.56,-73.98984464313301,40.762252755319366,-73.98153220639179,40.77363329302709,1.4461758519927272
2022-09-16 16:52:02,2022-09-16 16:56:18,0.77,1.86,-73.99697141558364,40.74227862901228,-73.99430477051166,40.732579073027026,1.1016940779834934
2022-09-20 13:58:31,2022-09-20 14:01:54,0.64,1.56,-73.97304890061595,40.79170493442709,-73.97863194845081,40.783961430313774,0.9809784453921734
2022-09-16 14:44:56,2022-09-16 14:54:31,1.09,2.26,-73.95701169835739,40.78043643718997,-73.96563453538072,40.76861518381155,1.501676144014956
2022-09-19 13:31:43,2022-09-19 14:37:27,3.12,0.0,-73.99045782354732,40.74033744175701,-73.97756868222716,40.764421405786784,2.889727590819605
2022-09-07 07:53:00,2022-09-07 07:56:47,0.8,0.83,-73.98153220639179,40.77363329302709,-73.97863194845081,40.783961430313774,1.174113308859823
2022-09-27 19:31:18,2022-09-27 19:41:00,1.4,2.95,,,-74.0040151252865,40.75330906598335,
2022-09-22 20:30:24,2022-09-22 20:54:41,3.67,4.16,-73.97863194845081,40.783961430313774,-74.0040151252865,40.75330906598335,4.023244189195323
2022-09-17 02:48:30,2022-09-17 03:07:10,3.7,3.0,-73.99089626184735,40.71893835938027,-73.98984464313301,40.762252755319366,4.8171559055842295
2022-09-03 01:10:33,2022-09-03 01:38:20,11.81,11.14,-73.84086726234149,40.740675872160615,-73.9841964890757,40.75981761719185,12.259811079621722
2022-09-10 01:21:06,2022-09-10 01:28:51,1.53,0.7,-73.97304890061595,40.79170493442709,-73.94575026755157,40.79001075149546,2.3058600641680855
2022-09-09 21:34:41,2022-09-09 21:57:47,3.04,3.86,-73.99691854183823,40.72088889344526,-73.97769793122406,40.75802804352625,4.4358307877522725
2022-09-23 08:03:38,2022-09-23 08:07:06,0.51,1.0,-73.98405213268919,40.73682405761897,-73.98405213268919,40.73682405761897,0.0
2022-09-13 20:44:33,2022-09-13 21:08:55,4.5,4.45,-73.97769793122406,40.75802804352625,-73.99815149899047,40.71245931177948,5.3520556233362315
2022-09-20 22:57:42,2022-09-20 23:09:46,13.55,4.96,-73.78653298334973,40.64698489239515,,,
2022-09-27 12:33:32,2022-09-27 12:51:29,2.3,3.25,-73.94651035601464,40.77593240314994,-73.97756868222716,40.764421405786784,2.9118781934826483
2022-09-04 10:08:57,2022-09-04 10:16:24,1.2,0.0,-73.98153220639179,40.77363329302709,-73.97756868222716,40.764421405786784,1.0773260711471093
2022-09-05 14:30:24,2022-09-05 15:26:43,19.53,12.37,-73.78653298334973,40.64698489239515,-73.98153220639179,40.77363329302709,21.644023594824603
2022-09-30 22:55:12,2022-09-30 23:11:24,1.8,1.5,-73.9723559435203,40.75668765218883,-74.0040151252865,40.75330906598335,2.693019044952516
2022-09-19 12:27:52,2022-09-19 12:38:02,3.24,3.92,-73.87362864289112,40.77437570593249,-73.90540773409826,40.777426920532776,2.697367098808593
2022-09-28 20:10:58,2022-09-28 20:26:01,2.6,2.0,-73.97849159965224,40.7477457936439,-73.95701169835739,40.78043643718997,4.060301603200134
2022-09-22 09:44:09,2022-09-22 09:52:29,0.98,2.06,-73.97769793122406,40.75802804352625,-73.99513522075517,40.76623772504186,1.7292012956173382
2022-09-19 12:27:06,2022-09-19 13:11:52,11.13,0.0,-73.87362864289112,40.77437570593249,-73.9841964890757,40.75981761719185,9.45121331472079
2022-09-26 13:09:06,2022-09-26 13:15:14,0.5,0.0,-73.95701169835739,40.78043643718997,-73.95701169835739,40.78043643718997,0.0
2022-09-04 00:22:39,2022-09-04 00:34:23,3.53,1.5,-73.98984464313301,40.762252755319366,-73.98593745682462,40.727620195909545,3.86500640170172
2022-09-29 13:49:33,2022-09-29 14:00:17,1.04,0.0,-73.97849159965224,40.7477457936439,-73.97756868222716,40.764421405786784,1.8558722716753342
2022-09-05 17:49:20,2022-09-05 17:57:40,1.59,1.08,-73.99243753697608,40.748497181405,-73.97756868222716,40.764421405786784,2.168833461613845
2022-09-24 07:51:20,2022-09-24 08:07:56,3.56,4.42,-73.97649472376759,40.740438978596416,-73.97863194845081,40.783961430313774,4.8428221824130535
2022-09-19 13:18:06,2022-09-19 13:25:32,1.0,1.96,-73.98153220639179,40.77363329302709,-73.98764554944388,40.775965228760995,0.5763979085496569
2022-09-16 15:19:22,2022-09-16 15:34:38,3.6,3.0,-74.00366456329897,40.7090727427931,-73.97649472376759,40.740438978596416,4.1721351804727576
2022-09-11 23:23:40,2022-09-11 23:23:47,0.0,18.2,-73.97769793122406,40.75802804352625,-73.97769793122406,40.75802804352625,0.0
2022-09-12 15:24:50,2022-09-12 15:33:27,1.1,2.15,-73.98153220639179,40.77363329302709,-73.96563453538072,40.76861518381155,1.4503825866816595
2022-09-26 13:42:49,2022-09-26 13:49:24,0.7,2.3,-73.951009874818,40.77876585543437,-73.94651035601464,40.77593240314994,0.49275763403173684
2022-09-13 18:20:32,2022-09-13 18:32:01,0.85,2.56,-73.951009874818,40.77876585543437,-73.96563453538072,40.76861518381155,1.6705008987232073
2022-09-15 18:07:02,2022-09-15 18:23:53,1.35,3.83,-73.97769793122406,40.75802804352625,-73.98515639467682,40.74857462935672,1.224606182859296
2022-09-03 18:05:56,2022-09-03 18:16:36,1.66,0.0,-74.0040151252865,40.75330906598335,-73.99045782354732,40.74033744175701,1.8397873317245395
2022-09-01 20:35:28,2022-09-01 20:41:19,0.8,2.0,-73.99430477051166,40.732579073027026,-74.0074858180095,40.7262904102812,1.3124730658105053
2022-09-27 18:32:04,2022-09-27 18:39:59,1.4,2.35,-73.97304890061595,40.79170493442709,-73.97863194845081,40.783961430313774,0.9809784453921734
2022-09-13 10:08:23,2022-09-13 10:13:17,0.4,1.0,-73.97769793122406,40.75802804352625,-73.98515639467682,40.74857462935672,1.224606182859296
2022-09-06 09:30:05,2022-09-06 09:53:18,1.76,3.56,-73.95701169835739,40.78043643718997,-73.97756868222716,40.764421405786784,2.4835176092087745
2022-09-15 23:06:03,2022-09-15 23:24:42,2.1,4.0,-73.9596347414917,40.76694821638323,-73.9841964890757,40.75981761719185,2.215350631130242
2022-09-29 19:46:05,2022-09-29 19:58:41,1.8,0.0,-74.0040151252865,40.75330906598335,-73.97756868222716,40.764421405786784,2.5472479898024485
2022-09-21 15:56:56,2022-09-21 16:58:02,16.4,11.37,,,-73.90512221938542,40.84905837739125,
2022-09-28 16:25:36,2022-09-28 16:42:28,2.1,0.0,-74.00898410478531,40.735035400696646,-74.01607915192926,40.71203815707448,2.6261463857373566
2022-09-08 09:43:00,2022-09-08 10:06:00,1.96,4.44,-74.00749598562427,40.70680845166585,-73.99691854183823,40.72088889344526,1.8016956170297904
2022-09-22 20:28:13,2022-09-22 20:59:54,3.64,1.5,-73.95701169835739,40.78043643718997,-73.94077166756264,40.818257861119235,4.422143008132792
2022-09-12 21:11:03,2022-09-12 21:23:30,2.32,2.96,-73.96563453538072,40.76861518381155,-73.99045782354732,40.74033744175701,3.7760798939924896
2022-09-03 21:51:38,2022-09-03 22:13:07,5.15,3.92,-73.99697141558364,40.74227862901228,-73.94575026755157,40.79001075149546,6.839458696834022
2022-09-22 19:50:43,2022-09-22 19:59:10,1.45,2.0,-73.99243753697608,40.748497181405,-73.98984464313301,40.762252755319366,1.545063839845965
2022-09-05 22:38:33,2022-09-05 22:54:57,3.9,3.65,-73.99243753697608,40.748497181405,-73.95701169835739,40.78043643718997,4.638371144167681
2022-09-16 16:25:24,2022-09-16 16:34:35,1.3,2.46,-73.95701169835739,40.78043643718997,-73.95473878380504,40.765484087889845,1.6736058240603335
2022-09-06 14:45:23,2022-09-06 15:52:42,17.12,9.28,-73.78653298334973,40.64698489239515,-73.97769793122406,40.75802804352625,20.30131381048305
2022-09-21 06:47:22,2022-09-21 07:53:31,16.61,4.48,-73.78653298334973,40.64698489239515,-73.95741813122189,40.718803918129915,16.47441771283499
2022-09-30 21:26:14,2022-09-30 21:41:21,2.0,2.95,-73.98593745682462,40.727620195909545,-73.97849159965224,40.7477457936439,2.3241314426517414
2022-09-09 22:57:56,2022-09-09 23:03:49,1.1,1.96,-73.97849159965224,40.7477457936439,-73.98593745682462,40.727620195909545,2.3241314426517414
2022-09-27 12:36:32,2022-09-27 12:51:38,4.52,3.86,-73.9723559435203,40.75668765218883,-74.00749598562427,40.70680845166585,6.287179831109496
2022-09-15 17:56:42,2022-09-15 18:03:28,1.44,0.0,-73.99243753697608,40.748497181405,-74.00898410478531,40.735035400696646,2.0454644225047685
2022-09-30 07:32:44,2022-09-30 07:49:02,3.4,3.55,-73.95701169835739,40.78043643718997,-73.96514579918421,40.75672894163307,2.723698605657003
2022-09-02 18:22:25,2022-09-02 18:36:24,1.9,3.0,-73.98593745682462,40.727620195909545,-74.00787970866403,40.717772736265175,2.14900673505705
2022-09-08 22:48:49,2022-09-08 23:11:08,5.3,0.0,-73.97769793122406,40.75802804352625,-74.00366456329897,40.7090727427931,5.866812571486721
2022-09-29 03:26:32,2022-09-29 03:39:18,3.35,3.95,-73.98515639467682,40.74857462935672,-74.00749598562427,40.70680845166585,5.011200267806102
2022-09-16 11:29:43,2022-09-16 11:45:37,1.7,0.0,-73.98405213268919,40.73682405761897,-73.99991742024712,40.74842755506572,1.8577515211783748
2022-09-03 17:16:29,2022-09-03 17:29:29,1.94,2.66,-73.98153220639179,40.77363329302709,-73.97044256869235,40.74991407790216,2.797950295646297
2022-09-12 17:10:28,2022-09-12 17:16:27,1.0,2.06,-73.96563453538072,40.76861518381155,-73.96563453538072,40.76861518381155,0.0
2022-09-30 15:24:19,2022-09-30 16:11:11,7.9,7.15,-73.9723559435203,40.75668765218883,-73.87362864289112,40.77437570593249,8.54404640199828
2022-09-25 18:45:45,2022-09-25 18:51:54,1.34,1.5,-73.97304890061595,40.79170493442709,-73.96816833309238,40.79796199310004,0.8080032895391088
2022-09-05 15:49:37,2022-09-05 16:14:49,10.6,8.27,-73.9841964890757,40.75981761719185,-73.87362864289112,40.77437570593249,9.45121331472079
